case_id,qid,property,track,class,subtype,confidence,selection_stratum,analysis_slice,analysis_slice_precise,main_score,diagnostic_only,popularity_bucket,constraint_family,decision_constraint_type_qid,decision_constraint_type_label,decision_constraint_source,classification_rule_family,classification_rule_subfamily,truth_source,truth_token_kind,truth_tokens_preview,decision_branch,local_match_kind,local_match_source,tbox_revision_key,group_key,selected_violation_name,candidate_violation_names,mapped_report_constraint_qid,mapped_report_constraint_label,mapped_report_family,target_constraint_qid,target_constraint_label,target_constraint_selection_reason,target_constraint_selection_confidence,target_constraint_is_changed,target_constraint_is_related_family,compatible_value_overlap_with_report_qids,compatible_property_overlap_with_report_pids,compatible_language_overlap_with_report_langs,compatible_scope_overlap_with_report_values,incompatible_overlap_ignored,value_specific_without_overlap,compatible_overlap_used,compatible_overlap_reason,semantic_changed_qualifier_properties,ignored_changed_qualifier_properties,semantic_added_values,semantic_removed_values,ignored_added_values,ignored_removed_values,qualifier_filter_reason,directional_subtype_precise,set_semantics,set_operation,polarity,polarity_basis,potential_directional_subtype_precise,potential_set_semantics,potential_set_operation,potential_polarity,potential_polarity_basis,potential_directional_subtype_basis,repair_locus_correct,historical_target_well_defined,target_visible_locally,extractor_missed_local_evidence,external_evidence_required,typec_judgment,typea_judgment,typeb_judgment,tbox_judgment,core_recommendation,notes,annotator_id,annotation_timestamp_utc
reform_Q2543976_P2094_2443310519,Q2543976,P2094,T_BOX,T_BOX,RELAXATION_SET_EXPANSION,high,TBOX_DIRECTIONAL_RELAXATION_OR_RESTRICTION,main_tbox_relaxation_set_expansion,main_tbox_relaxation_allowed_set_expansion,TRUE,FALSE,mid,Q21503250,Q21503250,subject type constraint,mapped_violation_constraint_changed,tbox_schema_causality,relaxation_set_expansion,none_expected,none_expected,[],,,,TBOX::P2094::2443310519,TBOX::P2094::2443310519,"Type Q|13406554, Q|4438121, Q|768186, Q|1744559, Q|42889, Q|29048322, Q|1241356, Q|16510064, Q|16334295, Q|15229207, Q|18608583, Q|107285679, Q|46135307, Q|29791211, Q|137424753","[""Type Q|13406554, Q|4438121, Q|768186, Q|1744559, Q|42889, Q|29048322, Q|1241356, Q|16510064, Q|16334295, Q|15229207, Q|18608583, Q|107285679, Q|46135307, Q|29791211, Q|137424753""]",Q21503250,type constraint,type,Q21503250,type constraint,mapped_violation_constraint_changed,high,TRUE,FALSE,"[""Q137424753""]",,,,,FALSE,TRUE,type_compatible_report_argument_overlap,"[""P2308""]",,"[""Q137424753""]",,,,all_changed_qualifiers_are_semantic_for_family,RELAXATION_ALLOWED_SET_EXPANSION,allowed,expansion,relaxation,allowed set gained values,,,,,,,yes,yes,unclear,not_applicable,not_applicable,not_typec,not_typea,not_typeb,causal_schema_repair,main,"T-box directional repair: mapped type violation has compatible changed value/property/language overlap, target constraint Q21503250 changed, and active polarity is relaxation (RELAXATION_ALLOWED_SET_EXPANSION). Suitable as main T-box causal example.",chatgpt_tbox_example,2026-06-02T12:30:00Z
reform_Q131862896_P179_2445358570,Q131862896,P179,T_BOX,T_BOX,RELAXATION_SET_EXPANSION,high,TBOX_DIRECTIONAL_RELAXATION_OR_RESTRICTION,main_tbox_relaxation_set_expansion,main_tbox_relaxation_allowed_set_expansion,TRUE,FALSE,mid,Q21503250,Q21510851,allowed qualifiers constraint,mapped_violation_constraint_changed,tbox_schema_causality,relaxation_set_expansion,none_expected,none_expected,[],,,,TBOX::P179::2445358570,TBOX::P179::2445358570,Allowed qualifiers,"[""Allowed qualifiers""]",Q21510851,allowed qualifiers constraint,allowed_qualifier,Q21510851,allowed qualifiers constraint,mapped_violation_constraint_changed,high,TRUE,FALSE,,,,,,FALSE,FALSE,no_type_compatible_overlap,"[""P2306""]",,"[""P3831""]",,,,all_changed_qualifiers_are_semantic_for_family,RELAXATION_ALLOWED_SET_EXPANSION,allowed,expansion,relaxation,allowed set gained values,,,,,,,yes,yes,unclear,not_applicable,not_applicable,not_typec,not_typea,not_typeb,causal_schema_repair,main,"T-box directional repair for generic Allowed qualifiers report: target constraint Q21510851 gained semantic values [""P3831""] with active polarity relaxation (RELAXATION_ALLOWED_SET_EXPANSION). No concrete report argument overlap is expected/available for this generic report; keep as main if polarity is accepted.",chatgpt_tbox_example,2026-06-02T12:30:00Z
reform_Q63504997_P175_2289317152,Q63504997,P175,T_BOX,T_BOX,RELAXATION_SET_EXPANSION,high,TBOX_DIRECTIONAL_RELAXATION_OR_RESTRICTION,main_tbox_relaxation_set_expansion,main_tbox_relaxation_allowed_set_expansion,TRUE,FALSE,mid,Q52004125,Q21510851,allowed qualifiers constraint,mapped_violation_constraint_changed,tbox_schema_causality,relaxation_set_expansion,none_expected,none_expected,[],,,,TBOX::P175::2289317152,TBOX::P175::2289317152,Allowed qualifiers,"[""Allowed qualifiers""]",Q21510851,allowed qualifiers constraint,allowed_qualifier,Q21510851,allowed qualifiers constraint,mapped_violation_constraint_changed,high,TRUE,FALSE,,,,,,FALSE,FALSE,no_type_compatible_overlap,"[""P2306""]",,"[""P13187""]",,,,all_changed_qualifiers_are_semantic_for_family,RELAXATION_ALLOWED_SET_EXPANSION,allowed,expansion,relaxation,allowed set gained values,,,,,,,yes,yes,unclear,not_applicable,not_applicable,not_typec,not_typea,not_typeb,causal_schema_repair,main,"T-box directional repair for generic Allowed qualifiers report: target constraint Q21510851 gained semantic values [""P13187""] with active polarity relaxation (RELAXATION_ALLOWED_SET_EXPANSION). No concrete report argument overlap is expected/available for this generic report; keep as main if polarity is accepted.",chatgpt_tbox_example,2026-06-02T12:30:00Z
repair_Q16030740_2441562219,Q16030740,P535,A_BOX,TypeA,MULTIPLICITY_NORMALIZATION,high,TypeA_MULTIPLICITY_NORMALIZATION,main_ic_l_multiplicity_normalization,,TRUE,FALSE,head,Q21502404,Q19474404,single-value constraint,classifier_rule,multiplicity,multiplicity_normalization,repair_target.new_value,numeric,"[""94950918""]",multiplicity_normalization,,,,ABOX::Q16030740::P535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q6160283_2443968709,Q6160283,P6802,A_BOX,TypeA,DELETE_AMBIGUOUS,low,TypeA_DELETE_AMBIGUOUS,diagnostic_ambiguous_delete,,FALSE,TRUE,head,Q21510852,,,classifier_rule,rule_or_logical,delete_ambiguous,none_expected,none_expected,[],delete_refined,,,,ABOX::Q6160283::P6802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q16879762_2403237614,Q16879762,P1552,A_BOX,TypeA,SET_MEMBERSHIP_REJECTION,medium,TypeA_SET_MEMBERSHIP_REJECTION,main_ic_l_set_membership_rejection,,TRUE,FALSE,head,Q52004125,Q52558054,none-of constraint,classifier_rule,set_membership,none_of,none_expected,none_expected,[],delete_refined,,,,ABOX::Q16879762::P1552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q8030771_2433495254,Q8030771,P9818,A_BOX,TypeC,EXTERNAL_BY_ELIMINATION,medium,TypeC_EXTERNAL_BY_ELIMINATION_LITERAL_TRUTH,main_ic_e_elim,,TRUE,FALSE,head,Q19474404,,,classifier_rule,negative_rule_and_local_scan,external_by_elimination,repair_target.new_value,numeric,"[""120774""]",external_by_elimination,,,,ABOX::Q8030771::P9818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,no,no,yes,external_by_elimination_ok,not_typea,not_typeb,not_tbox,main,"External-by-elimination appears appropriate: no independent local match was recorded for the changed target [""120774""]; P9818 repair for 'Woman with Birthmark' likely needs external/domain/provenance evidence beyond the supplied local graph.",chatgpt_typec_example,2026-06-02T12:00:00Z
repair_Q6767_2447372569,Q6767,P373,A_BOX,TypeB,LOCAL_TEXT_CONFIRMED,high,TypeB_LOCAL_TEXT_CONFIRMED,main_ic_g_local_text_confirmed,,TRUE,FALSE,head,Q21502838,,,local_context,local_evidence,local_text_raw,repair_target.new_value,literal,"[""US Livorno 1915""]",local_match,literal_exact_raw,FOCUS_LABEL,,ABOX::Q6767::P373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,yes,no,no,not_typec,not_typea,local_confirmed,not_tbox,main,,1,2026-06-02T10:10:11+00:00
repair_Q3544052_2445294722,Q3544052,P136,A_BOX,TypeA,SET_MEMBERSHIP_REJECTION,medium,TypeA_SET_MEMBERSHIP_REJECTION,main_ic_l_set_membership_rejection,,TRUE,FALSE,head,Q21503250,Q52558054,none-of constraint,classifier_rule,set_membership,none_of,repair_target.new_value,qid,"[""Q2143665"", ""Q157443"", ""Q28026639""]",set_membership_rejection,,,,ABOX::Q3544052::P136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q63906311_2333514581,Q63906311,P7261,A_BOX,TypeA,SET_MEMBERSHIP_REJECTION,medium,TypeA_SET_MEMBERSHIP_REJECTION,main_ic_l_set_membership_rejection,,TRUE,FALSE,tail,Q21510859,Q21510859,one-of constraint,classifier_rule,set_membership,one_of,repair_target.new_value,qid,"[""Q99867894""]",set_membership_rejection,,,,ABOX::Q63906311::P7261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q7886778_2447089920,Q7886778,P373,A_BOX,TypeB,LOCAL_TEXT_CONFIRMED,medium,TypeB_LOCAL_TEXT_CONFIRMED,main_ic_g_local_text_confirmed,,TRUE,FALSE,mid,Q21502838,,,local_context,local_evidence,local_text_raw,repair_target.new_value,literal,"[""Union stations""]",local_match,literal_boundary,NEIGHBOR_LABEL,,ABOX::Q7886778::P373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,yes,no,no,not_typec,not_typea,local_confirmed,not_tbox,main,,1,2026-06-02T10:10:11+00:00
repair_Q4297496_2441758545,Q4297496,P421,A_BOX,TypeA,SET_MEMBERSHIP_REJECTION,medium,TypeA_SET_MEMBERSHIP_REJECTION,main_ic_l_set_membership_rejection,,TRUE,FALSE,head,Q21503250,Q52558054,none-of constraint,classifier_rule,set_membership,none_of,repair_target.new_value,qid,"[""Q6723"", ""Q6760""]",set_membership_rejection,,,,ABOX::Q4297496::P421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
reform_Q3045248_P1399_2443999770,Q3045248,P1399,T_BOX,T_BOX,RELAXATION_SET_EXPANSION,high,TBOX_DIRECTIONAL_RELAXATION_OR_RESTRICTION,main_tbox_relaxation_set_expansion,main_tbox_relaxation_allowed_set_expansion,TRUE,FALSE,head,Q21510865,Q21510851,allowed qualifiers constraint,mapped_violation_constraint_changed,tbox_schema_causality,relaxation_set_expansion,none_expected,none_expected,[],,,,TBOX::P1399::2443999770,TBOX::P1399::2443999770,Allowed qualifiers,"[""Allowed qualifiers""]",Q21510851,allowed qualifiers constraint,allowed_qualifier,Q21510851,allowed qualifiers constraint,mapped_violation_constraint_changed,high,TRUE,FALSE,,,,,,FALSE,FALSE,no_type_compatible_overlap,"[""P2306""]",,"[""P1480""]",,,,all_changed_qualifiers_are_semantic_for_family,RELAXATION_ALLOWED_SET_EXPANSION,allowed,expansion,relaxation,allowed set gained values,,,,,,,yes,yes,unclear,not_applicable,not_applicable,not_typec,not_typea,not_typeb,causal_schema_repair,main,"T-box directional repair for generic Allowed qualifiers report: target constraint Q21510851 gained semantic values [""P1480""] with active polarity relaxation (RELAXATION_ALLOWED_SET_EXPANSION). No concrete report argument overlap is expected/available for this generic report; keep as main if polarity is accepted.",chatgpt_tbox_example,2026-06-02T12:30:00Z
repair_Q8866784_2447090198,Q8866784,P373,A_BOX,TypeB,LOCAL_TEXT_CONFIRMED,medium,TypeB_LOCAL_TEXT_CONFIRMED,main_ic_g_local_text_confirmed,,TRUE,FALSE,mid,Q21502838,,,local_context,local_evidence,local_text_raw,repair_target.new_value,literal,"[""Union stations""]",local_match,literal_boundary,FOCUS_LABEL,,ABOX::Q8866784::P373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,yes,no,no,not_typec,not_typea,local_confirmed,not_tbox,main,,1,2026-06-02T10:10:11+00:00
repair_Q82550_2443411347,Q82550,P1889,A_BOX,TypeC,UNKNOWN_SELECTION_AMBIGUOUS,low,TypeC_UNKNOWN_SELECTION_AMBIGUOUS,diagnostic_ic_u,,FALSE,TRUE,head,Q21510851,,,classifier_rule,diagnostic_unknown,unknown_selection_ambiguous,repair_target.new_value,qid,"[""Q65708270"", ""Q9351759""]",unknown_selection_ambiguous,id_exact,FOCUS_PREREPAIR_TARGET_PROPERTY_QID,,ABOX::Q82550::P1889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,partial,no,maybe,unknown_or_incomplete,not_typea,not_typeb,not_tbox,diagnostic,"Diagnostic ambiguous selection: subset repair target is defined by removed values (Q66746920), while retained values are only visible in the pre-repair target-property list. Independent local/external evidence would be needed to justify the selection.",chatgpt_typec_example,2026-06-02T12:00:00Z
repair_Q50821_2297174102,Q50821,P8748,A_BOX,TypeA,FORMAT_VALUE_PRUNING,high,TypeA_FORMAT_VALUE_PRUNING,main_ic_l_format_value_pruning,,TRUE,FALSE,head,Q52004125,Q21502404,format constraint,classifier_rule,format,format_value_pruning,repair_target.new_value,numeric,"[""116372230""]",format_value_pruning,,,,ABOX::Q50821::P8748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,yes,not_applicable,no,not_typec,clean_rule_or_format,not_typeb,not_tbox,main,,1,2026-06-02T10:10:11+00:00
reform_Q105336230_P4945_2438810266,Q105336230,P4945,T_BOX,T_BOX,RELAXATION_SET_EXPANSION,high,TBOX_DIRECTIONAL_RELAXATION_OR_RESTRICTION,main_tbox_relaxation_set_expansion,main_tbox_relaxation_allowed_set_expansion,TRUE,FALSE,tail,Q21502404,Q21503250,subject type constraint,mapped_violation_constraint_changed,tbox_schema_causality,relaxation_set_expansion,none_expected,none_expected,[],,,,TBOX::P4945::2438810266,TBOX::P4945::2438810266,"Type Q|386724, Q|49848, Q|694975, Q|17709279","[""Type Q|386724, Q|49848, Q|694975, Q|17709279""]",Q21503250,type constraint,type,Q21503250,type constraint,mapped_violation_constraint_changed,high,TRUE,FALSE,"[""Q17709279"", ""Q49848"", ""Q694975""]",,,,,FALSE,TRUE,type_compatible_report_argument_overlap,"[""P2308""]",,"[""Q17709279"", ""Q49848"", ""Q694975""]",,,,all_changed_qualifiers_are_semantic_for_family,RELAXATION_ALLOWED_SET_EXPANSION,allowed,expansion,relaxation,allowed set gained values,,,,,,,yes,yes,unclear,not_applicable,not_applicable,not_typec,not_typea,not_typeb,causal_schema_repair,main,"T-box directional repair: mapped type violation has compatible changed value/property/language overlap, target constraint Q21503250 changed, and active polarity is relaxation (RELAXATION_ALLOWED_SET_EXPANSION). Suitable as main T-box causal example.",chatgpt_tbox_example,2026-06-02T12:30:00Z
repair_Q83823_2441288381,Q83823,P1454,A_BOX,TypeC,UNKNOWN_SELECTION_AMBIGUOUS,low,TypeC_UNKNOWN_SELECTION_AMBIGUOUS,diagnostic_ic_u,,FALSE,TRUE,head,Q21510865,,,classifier_rule,diagnostic_unknown,unknown_selection_ambiguous,repair_target.new_value,qid,"[""Q3742388""]",unknown_selection_ambiguous,id_exact,FOCUS_PREREPAIR_TARGET_PROPERTY_QID,,ABOX::Q83823::P1454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,partial,no,maybe,unknown_or_incomplete,not_typea,not_typeb,not_tbox,diagnostic,"Diagnostic ambiguous selection: subset repair target is defined by removed values (Q891723), while retained values are only visible in the pre-repair target-property list. Independent local/external evidence would be needed to justify the selection.",chatgpt_typec_example,2026-06-02T12:00:00Z
reform_Q11802292_P31_2436953325,Q11802292,P31,T_BOX,T_BOX,RELAXATION_SET_EXPANSION,high,TBOX_DIRECTIONAL_RELAXATION_OR_RESTRICTION,main_tbox_relaxation_set_expansion,main_tbox_relaxation_allowed_set_expansion,TRUE,FALSE,mid,Q21510851,Q21510851,allowed qualifiers constraint,mapped_violation_constraint_changed,tbox_schema_causality,relaxation_set_expansion,none_expected,none_expected,[],,,,TBOX::P31::2436953325,TBOX::P31::2436953325,Allowed qualifiers,"[""Allowed qualifiers""]",Q21510851,allowed qualifiers constraint,allowed_qualifier,Q21510851,allowed qualifiers constraint,mapped_violation_constraint_changed,high,TRUE,FALSE,,,,,,FALSE,FALSE,no_type_compatible_overlap,"[""P2306""]",,"[""P1793""]",,,,all_changed_qualifiers_are_semantic_for_family,RELAXATION_ALLOWED_SET_EXPANSION,allowed,expansion,relaxation,allowed set gained values,,,,,,,yes,yes,unclear,not_applicable,not_applicable,not_typec,not_typea,not_typeb,causal_schema_repair,main,"T-box directional repair for generic Allowed qualifiers report: target constraint Q21510851 gained semantic values [""P1793""] with active polarity relaxation (RELAXATION_ALLOWED_SET_EXPANSION). No concrete report argument overlap is expected/available for this generic report; keep as main if polarity is accepted.",chatgpt_tbox_example,2026-06-02T12:30:00Z
repair_Q499891_2444344191,Q499891,P17,A_BOX,TypeA,SET_MEMBERSHIP_REJECTION,medium,TypeA_SET_MEMBERSHIP_REJECTION,main_ic_l_set_membership_rejection,,TRUE,FALSE,head,Q21510851,Q52558054,none-of constraint,classifier_rule,set_membership,none_of,none_expected,none_expected,[],delete_refined,,,,ABOX::Q499891::P17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
reform_Q1192156_P2534_2441000798,Q1192156,P2534,T_BOX,T_BOX,RELAXATION_SET_EXPANSION,high,TBOX_DIRECTIONAL_RELAXATION_OR_RESTRICTION,main_tbox_relaxation_set_expansion,main_tbox_relaxation_allowed_set_expansion,TRUE,FALSE,head,Q21502838,Q21510851,allowed qualifiers constraint,mapped_violation_constraint_changed,tbox_schema_causality,relaxation_set_expansion,none_expected,none_expected,[],,,,TBOX::P2534::2441000798,TBOX::P2534::2441000798,Allowed qualifiers,"[""Allowed qualifiers"", ""Item P|7235""]",Q21510851,allowed qualifiers constraint,allowed_qualifier,Q21510851,allowed qualifiers constraint,mapped_violation_constraint_changed,high,TRUE,FALSE,,,,,,FALSE,FALSE,no_type_compatible_overlap,"[""P2306""]",,"[""P3831""]",,,,all_changed_qualifiers_are_semantic_for_family,RELAXATION_ALLOWED_SET_EXPANSION,allowed,expansion,relaxation,allowed set gained values,,,,,,,yes,yes,unclear,not_applicable,not_applicable,not_typec,not_typea,not_typeb,causal_schema_repair,main,"T-box directional repair for generic Allowed qualifiers report: target constraint Q21510851 gained semantic values [""P3831""] with active polarity relaxation (RELAXATION_ALLOWED_SET_EXPANSION). No concrete report argument overlap is expected/available for this generic report; keep as main if polarity is accepted.",chatgpt_tbox_example,2026-06-02T12:30:00Z
reform_Q136650135_P1399_2443999770,Q136650135,P1399,T_BOX,T_BOX,RELAXATION_SET_EXPANSION,high,TBOX_DIRECTIONAL_RELAXATION_OR_RESTRICTION,main_tbox_relaxation_set_expansion,main_tbox_relaxation_allowed_set_expansion,TRUE,FALSE,mid,Q21510865,Q21510851,allowed qualifiers constraint,mapped_violation_constraint_changed,tbox_schema_causality,relaxation_set_expansion,none_expected,none_expected,[],,,,TBOX::P1399::2443999770,TBOX::P1399::2443999770,Allowed qualifiers,"[""Allowed qualifiers""]",Q21510851,allowed qualifiers constraint,allowed_qualifier,Q21510851,allowed qualifiers constraint,mapped_violation_constraint_changed,high,TRUE,FALSE,,,,,,FALSE,FALSE,no_type_compatible_overlap,"[""P2306""]",,"[""P1480""]",,,,all_changed_qualifiers_are_semantic_for_family,RELAXATION_ALLOWED_SET_EXPANSION,allowed,expansion,relaxation,allowed set gained values,,,,,,,yes,yes,unclear,not_applicable,not_applicable,not_typec,not_typea,not_typeb,causal_schema_repair,main,"T-box directional repair for generic Allowed qualifiers report: target constraint Q21510851 gained semantic values [""P1480""] with active polarity relaxation (RELAXATION_ALLOWED_SET_EXPANSION). No concrete report argument overlap is expected/available for this generic report; keep as main if polarity is accepted.",chatgpt_tbox_example,2026-06-02T12:30:00Z
repair_Q85404_2254631024,Q85404,P166,A_BOX,TypeC,EXTERNAL_BY_ELIMINATION,medium,TypeC_EXTERNAL_BY_ELIMINATION_QID_TRUTH,main_ic_e_elim,,TRUE,FALSE,head,Q21510851,,,classifier_rule,negative_rule_and_local_scan,external_by_elimination,repair_target.new_value,qid,"[""Q18080431"", ""Q18080429"", ""Q18080427"", ""Q18080423"", ""Q51067"", ""...(+27)""]",external_by_elimination,,,,ABOX::Q85404::P166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,no,no,yes,external_by_elimination_ok,not_typea,not_typeb,not_tbox,main,"External-by-elimination appears appropriate: no independent local match was recorded for the changed target [""Q18080431"", ""Q18080429"", ""Q18080427"", ""Q18080423"", ""Q51067"", ""...(+27)""]; P166 repair for 'Yury Osipov' likely needs external/domain/provenance evidence beyond the supplied local graph.",chatgpt_typec_example,2026-06-02T12:00:00Z
repair_Q87000952_2442340658,Q87000952,P2473,A_BOX,TypeC,UNKNOWN_BAD_TARGET_OR_CONTEXT,low,TypeC_UNKNOWN_BAD_TARGET_OR_CONTEXT,diagnostic_ic_u,,FALSE,TRUE,tail,Q52004125,,,classifier_rule,diagnostic_unknown,unknown_bad_target_or_context,repair_target.new_value,literal,"[""46.17.213-093"", ""46.213-9999-000022""]",single_value_report_multiple_new_values,,,,ABOX::Q87000952::P2473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,no,no,not_applicable,unclear,bad_target,not_typea,not_typeb,not_tbox,diagnostic,Bad-target/context diagnostic: report is 'Single value' but the historical update creates/adds multiple target values. This does not form a clean external-evidence TypeC case.,chatgpt_typec_example,2026-06-02T12:00:00Z
reform_Q97279443_P373_2443872580,Q97279443,P373,T_BOX,T_BOX,RELAXATION_SET_EXPANSION,high,TBOX_DIRECTIONAL_RELAXATION_OR_RESTRICTION,main_tbox_relaxation_set_expansion,main_tbox_relaxation_allowed_set_expansion,TRUE,FALSE,mid,Q21502838,Q19474404,single-value constraint,mapped_violation_constraint_changed,tbox_schema_causality,relaxation_set_expansion,none_expected,none_expected,[],,,,TBOX::P373::2443872580,TBOX::P373::2443872580,Single value,"[""Single value""]",Q19474404,single-value constraint,single_value,Q19474404,single-value constraint,mapped_violation_constraint_changed,high,TRUE,FALSE,,,,,,FALSE,TRUE,family_specific_semantic_qualifier_changed,"[""P4155""]",,"[""P1545""]",,,,all_changed_qualifiers_are_semantic_for_family,RELAXATION_ALLOWED_SET_EXPANSION,allowed,expansion,relaxation,allowed set gained values,,,,,,,yes,yes,unclear,not_applicable,not_applicable,not_typec,not_typea,not_typeb,causal_schema_repair,main,"T-box directional repair: mapped single_value violation has compatible changed value/property/language overlap, target constraint Q19474404 changed, and active polarity is relaxation (RELAXATION_ALLOWED_SET_EXPANSION). Suitable as main T-box causal example.",chatgpt_tbox_example,2026-06-02T12:30:00Z
reform_Q45319423_P1346_1577277439,Q45319423,P1346,T_BOX,T_BOX,RELAXATION_SET_EXPANSION,high,TBOX_DIRECTIONAL_RELAXATION_OR_RESTRICTION,main_tbox_relaxation_set_expansion,main_tbox_relaxation_allowed_set_expansion,TRUE,FALSE,mid,Q21503250,Q21510865,value-type constraint,mapped_violation_constraint_changed,tbox_schema_causality,relaxation_set_expansion,none_expected,none_expected,[],,,,TBOX::P1346::1577277439,TBOX::P1346::1577277439,"Value type Q|5, Q|43229, Q|6266, Q|5107, Q|726, Q|1002697, Q|1364192, Q|486972, Q|56061, Q|95074, Q|571, Q|1004, Q|386724, Q|1656682","[""Value type Q|5, Q|43229, Q|6266, Q|5107, Q|726, Q|1002697, Q|1364192, Q|486972, Q|56061, Q|95074, Q|571, Q|1004, Q|386724, Q|1656682""]",Q21510865,value-type constraint,value_type,Q21510865,value-type constraint,mapped_violation_constraint_changed,high,TRUE,FALSE,"[""Q1656682""]",,,,,FALSE,TRUE,value_type_compatible_report_argument_overlap,"[""P2308""]",,"[""Q1656682""]",,,,all_changed_qualifiers_are_semantic_for_family,RELAXATION_ALLOWED_SET_EXPANSION,allowed,expansion,relaxation,allowed set gained values,,,,,,,yes,yes,unclear,not_applicable,not_applicable,not_typec,not_typea,not_typeb,causal_schema_repair,main,"T-box directional repair: mapped value_type violation has compatible changed value/property/language overlap, target constraint Q21510865 changed, and active polarity is relaxation (RELAXATION_ALLOWED_SET_EXPANSION). Suitable as main T-box causal example.",chatgpt_tbox_example,2026-06-02T12:30:00Z
